DataSet,Algorithm,Fold#,Actual,Guess,Squared Error,Timestamp,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,15,9,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,16,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,7,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,4,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,20,15,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,17,11,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,4,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,5,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,13,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,20,15,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,19,12,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,14,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,17,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,19,11,64,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,18,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,13,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,18,64,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,18,12,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,8,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,10,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,13,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,11,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,4,4,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,3,4,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,8,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,9,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,12,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,9,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,7,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,15,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,9,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,17,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,5,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,17,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,4,4,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,18,11,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,9,49,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,13,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,15,25,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,12,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,15,18,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,4,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,3,5,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,8,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,16,10,36,1570647453728,,,,,,
abalone_data.csv,KNN,4,13,12,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,6,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,12,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,13,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,8,9,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,8,6,4,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,4,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,24,14,100,1570647453728,,,,,,
abalone_data.csv,KNN,5,17,9,64,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,12,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,16,13,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,23,10,169,1570647453728,,,,,,
abalone_data.csv,KNN,5,17,18,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,15,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,8,36,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,5,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,13,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,8,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,9,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,9,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,16,17,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,10,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,14,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,10,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,12,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,13,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,13,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,19,12,49,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,11,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,10,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,4,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,12,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,8,36,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,8,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,4,5,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,7,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,19,64,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,10,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,5,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,18,10,64,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,10,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,15,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,20,8,144,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,21,10,121,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,12,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,8,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,21,20,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,17,13,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,21,10,121,1570647453728,,,,,,
abalone_data.csv,KNN,5,17,11,36,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,11,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,7,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,6,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,10,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,5,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,9,36,1570647453728,,,,,,
abalone_data.csv,KNN,5,4,4,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,6,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,10,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,12,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,17,17,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,9,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,10,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,22,17,25,1570647453728,,,,,,
abalone_data.csv,KNN,5,14,17,9,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,8,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,11,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,9,7,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,6,4,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,8,8,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,12,10,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,9,16,1570647453728,,,,,,
abalone_data.csv,KNN,5,7,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,11,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,10,9,1,1570647453728,,,,,,
abalone_data.csv,KNN,5,13,13,0,1570647453728,,,,,,
abalone_data.csv,KNN,5,11,9,4,1570647453728,,,,,,
abalone_data.csv,KNN,5,15,9,36,1570647453728,,,,,,
